"dim_1","dim_2","gene"
440,916,"Nectin2"
440,989,"Col6a1"
440,1030,"Col6a1"
440,1193,"Col6a1"
440,1221,"Col6a1"
440,1242,"Angptl4"
440,1316,"Sdc4"
440,1378,"Sdc2"
440,1383,"Sdc2"
440,1402,"Sdc2"
440,1973,"Sdc2"
440,2012,"Sdc4"
440,2079,"Sdc2"
440,2129,"Angptl4"
440,2222,"Sdc2"
440,2254,"Sdc2"
440,2330,"Sdc2"
440,2338,"Col6a1"
440,2437,"Sdc4"
440,2474,"Sdc2"
440,2554,"Sdc2"
440,2675,"Sdc2"
440,2828,"Cd226"
440,2836,"Col6a1"
441,22,"Sdc2"
441,40,"Col6a1"
441,57,"Sdc2"
441,68,"Sdc2"
441,127,"Col6a1"
441,227,"Sdc4"
441,238,"Sdc2"
441,252,"Col6a1"
441,785,"Sdc2"
441,1033,"Col6a1"
441,1323,"Sdc4"
441,1407,"Sdc2"
441,1427,"Sdc2"
441,1939,"Angptl4"
441,2015,"Sdc2"
441,2023,"Sdc2"
441,2116,"Col6a1"
441,2179,"Sdc4"
441,2200,"Sdc2"
441,2386,"Sdc4"
441,2402,"Angptl4"
441,2580,"Nectin2"
441,2600,"Sdc2"
441,2607,"Sdc2"
441,2720,"Sdc2"
442,8,"Sdc2"
442,72,"Col6a1"
442,80,"Sdc2"
442,241,"Sdc2"
442,799,"Cd226"
442,827,"Sdc2"
442,879,"Sdc2"
442,922,"Sdc2"
442,1001,"Sdc4"
442,1037,"Col6a1"
442,1127,"Sdc2"
442,1216,"Col6a1"
442,1291,"Sdc2"
442,1396,"Angptl4"
442,1968,"Sdc2"
442,2041,"Nectin2"
442,2046,"Sdc2"
442,2099,"Sdc4"
442,2138,"Angptl4"
442,2191,"Sdc2"
442,2310,"Angptl4"
442,2345,"Sdc2"
442,2407,"Sdc2"
442,2558,"Sdc2"
442,2565,"Col6a1"
442,2568,"Col6a1"
442,2609,"Col6a1"
442,2663,"Sdc4"
442,2809,"Sdc2"
443,77,"Sdc2"
443,88,"Sdc2"
443,96,"Sdc2"
443,121,"Angptl4"
443,265,"Sdc2"
443,751,"Sdc2"
443,788,"Sdc2"
443,834,"Sdc2"
443,892,"Sdc2"
443,1024,"Sdc2"
443,1124,"Sdc2"
443,1224,"Col6a1"
443,1242,"Cd226"
443,1352,"Sdc2"
443,1376,"Col6a1"
443,1410,"Sdc2"
443,1443,"Col6a1"
443,1983,"Angptl4"
443,1997,"Col6a1"
443,2063,"Nectin2"
443,2094,"Sdc4"
443,2127,"Sdc4"
443,2152,"Angptl4"
443,2198,"Sdc2"
443,2222,"Sdc4"
443,2323,"Sdc2"
443,2388,"Sdc4"
443,2397,"Sdc2"
443,2713,"Sdc2"
443,2742,"Sdc2"
443,2754,"Sdc2"
444,99,"Sdc2"
444,106,"Sdc2"
444,221,"Sdc2"
444,257,"Sdc4"
444,261,"Col6a1"
444,738,"Col6a1"
444,776,"Col6a1"
444,793,"Sdc2"
444,876,"Sdc2"
444,915,"Col6a1"
444,1117,"Sdc4"
444,1274,"Angptl4"
444,1298,"Sdc2"
444,1336,"Sdc2"
444,1379,"Sdc2"
444,1393,"Sdc2"
444,1437,"Sdc4"
444,2068,"Nectin2"
444,2077,"Sdc2"
444,2083,"Angptl4"
444,2119,"Sdc2"
444,2531,"Sdc4"
444,2552,"Sdc2"
444,2579,"Nectin2"
445,94,"Col6a1"
445,188,"Angptl4"
445,245,"Col6a1"
445,773,"Col6a1"
445,779,"Col6a1"
445,803,"Angptl4"
445,808,"Sdc2"
445,895,"Sdc2"
445,904,"Cd226"
445,936,"Sdc4"
445,992,"Sdc2"
445,1008,"Sdc4"
445,1265,"Sdc4"
445,1289,"Sdc2"
445,1388,"Sdc2"
445,1401,"Col6a1"
445,1424,"Sdc2"
445,1428,"Col6a1"
445,1938,"Sdc2"
445,1942,"Sdc2"
445,1955,"Sdc2"
445,2003,"Col6a1"
445,2037,"Nectin2"
445,2074,"Sdc2"
445,2104,"Sdc4"
445,2107,"Sdc2"
445,2113,"Sdc4"
445,2154,"Nectin2"
445,2162,"Col6a1"
445,2202,"Sdc2"
445,2279,"Sdc4"
445,2336,"Col6a1"
445,2345,"Sdc2"
445,2405,"Sdc2"
445,2549,"Nectin2"
445,2572,"Col6a1"
446,20,"Tlr4"
446,70,"Angptl4"
446,81,"Sdc2"
446,87,"Sdc2"
446,115,"Sdc2"
446,133,"Col6a1"
446,219,"Col6a1"
446,761,"Sdc2"
446,877,"Sdc2"
446,889,"Col6a1"
446,898,"Col6a1"
446,1002,"Sdc4"
446,1216,"Sdc2"
446,1243,"Angptl4"
446,1293,"Sdc2"
446,1409,"Nectin2"
446,1413,"Angptl4"
446,1991,"Col6a1"
446,2085,"Angptl4"
446,2173,"Sdc2"
446,2179,"Sdc4"
446,2318,"Col6a1"
446,2329,"Sdc4"
446,2410,"Col6a1"
446,2583,"Angptl4"
446,2607,"Sdc2"
446,2726,"Nectin2"
446,2851,"Sdc4"
447,62,"Sdc2"
447,99,"Col6a1"
447,111,"Sdc2"
447,119,"Sdc2"
447,124,"Col6a1"
447,236,"Sdc2"
447,764,"Col6a1"
447,769,"Sdc2"
447,825,"Cd226"
447,832,"Sdc2"
447,836,"Sdc2"
447,884,"Sdc2"
447,918,"Sdc2"
447,927,"Sdc4"
447,1210,"Col6a1"
447,1226,"Col6a1"
447,1235,"Sdc4"
447,1302,"Sdc2"
447,1306,"Sdc2"
447,1319,"Cd226"
447,1352,"Col6a1"
447,1382,"Sdc2"
447,1431,"Col6a1"
447,1970,"Sdc2"
447,1981,"Angptl4"
447,1998,"Col6a1"
447,2069,"Sdc2"
447,2080,"Nectin2"
447,2565,"Sdc2"
447,2587,"Angptl4"
447,2592,"Sdc2"
447,2596,"Sdc2"
447,2621,"Sdc4"
448,11,"Col6a1"
448,108,"Sdc2"
448,226,"Sdc2"
448,740,"Sdc2"
448,745,"Col6a1"
448,785,"Sdc2"
448,828,"Sdc2"
448,842,"Sdc2"
448,859,"Sdc2"
448,1000,"Sdc2"
448,1036,"Col6a1"
448,1039,"Col6a1"
448,1219,"Col6a1"
448,1262,"Cd226"
448,1264,"Cd226"
448,1283,"Col6a1"
448,1375,"Angptl4"
448,1398,"Col6a1"
448,2048,"Sdc2"
448,2055,"Col6a1"
448,2095,"Col6a1"
448,2105,"Sdc2"
448,2116,"Col6a1"
448,2303,"Sdc2"
448,2577,"Sdc2"
448,2605,"Sdc2"
448,2692,"Sdc2"
448,2817,"Col6a1"
449,55,"Col6a1"
449,94,"Col6a1"
449,772,"Col6a1"
449,900,"Col6a1"
449,948,"Sdc4"
449,1122,"Sdc2"
449,1229,"Nectin2"
449,1299,"Sdc2"
449,1392,"Sdc2"
449,1986,"Col6a1"
449,2082,"Sdc2"
449,2089,"Angptl4"
449,2142,"Sdc4"
449,2320,"Angptl4"
449,2329,"Sdc2"
449,2383,"Col6a1"
449,2567,"Sdc2"
449,2638,"Nectin2"
449,2717,"Sdc2"
449,2748,"Sdc4"
449,2832,"Sdc2"
449,2846,"Col6a1"
450,61,"Sdc2"
450,70,"Angptl4"
450,98,"Sdc4"
450,120,"Nectin2"
450,248,"Col6a1"
450,780,"Col6a1"
450,800,"Sdc2"
450,808,"Sdc2"
450,831,"Sdc2"
450,920,"Col6a1"
450,1107,"Sdc4"
450,1127,"Sdc2"
450,1245,"Sdc2"
450,1288,"Sdc4"
450,1293,"Sdc2"
450,1395,"Sdc2"
450,1409,"Sdc2"
450,1415,"Col6a1"
450,1424,"Sdc2"
450,1981,"Angptl4"
450,2038,"Sdc2"
450,2075,"Col6a1"
450,2111,"Sdc4"
450,2168,"Sdc2"
450,2314,"Col6a1"
450,2373,"Sdc4"
450,2379,"Sdc2"
450,2420,"Sdc2"
450,2430,"Sdc2"
450,2441,"Sdc2"
450,2549,"Sdc2"
450,2579,"Sdc2"
450,2600,"Sdc2"
450,2665,"Sdc2"
451,13,"Col6a1"
451,168,"Sdc4"
451,774,"Col6a1"
451,777,"Sdc2"
451,805,"Sdc2"
